,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
191,EPB41L4A,301.030607201873,0.341881626910406,0.165103029030064,0.00321460403936154,0.0315315402188271,NS,PcB target,NA
192,GALNT10,562.945832108608,0.34013594314505,0.164189513994812,0.00327287021280666,0.0319503738967214,NS,PcB target,NA
193,FOXO3,1032.93897379671,0.271222856882737,0.11179859317342,0.00335082613623466,0.0325180645135775,NS,PcB target,NA
194,SOBP,948.077095310443,0.258623950494711,0.104099424159788,0.00336050340958373,0.0325927146989751,NS,PcB target,NA
195,LONRF2,1103.4877365966,0.307930962284804,0.138066047716073,0.00336317836818671,0.0325994030729786,NS,PcB target,NA
196,BMPER,21.0168949484896,0.619506036500829,0.545442753363842,0.00337485139973707,0.0326761479195143,Upregulated,PcB target,BMPER
197,LAMB1,1690.91441525273,0.273760004823181,0.114074608027117,0.00346556124726157,0.0332774945497281,NS,PcB target,NA
198,NFE2L1,2609.84766521146,0.264071916409503,0.108031806210924,0.00348928959135558,0.0334662004030717,NS,PcB target,NA
199,EGFR,629.665599567717,0.25676277484638,0.10432959463581,0.00364513618254211,0.0345606356051085,NS,PcB target,NA
200,RIN2,88.4753767772123,0.512511260639666,0.341977659181065,0.00367597790792358,0.0347013757291997,NS,PcB target,NA
201,WIPF1,442.632452580917,-0.300756680399058,0.134968475841443,0.00370230683053602,0.0348977486552247,NS,PcB target,NA
202,ATP2B4,1673.12097667366,0.3007658451285,0.135250478298945,0.00374121501958757,0.0351815279342483,NS,PcB target,NA
203,HMGCL,138.433986450786,0.421165345874068,0.248168142808461,0.00378627629981306,0.0354652919811354,NS,PcB target,NA
204,NRARP,198.42187395163,-0.399974426183879,0.228096356317911,0.00385931639090664,0.0360081160542836,NS,PcB target,NA
205,NEK6,473.89491993472,0.345655905474398,0.175478478386285,0.00387908550689683,0.0360875830160034,NS,PcB target,NA
206,SPON2,147.280748623228,0.538357098529749,0.383508384658358,0.00396295020837709,0.0367636397861874,NS,PcB target,NA
207,DCAF5,516.609311301955,0.264879002587959,0.110982443445159,0.00398999202578297,0.0369518720041491,NS,PcB target,NA
208,SP8,112.877101959828,0.3062959660771,0.6216885614074,0.00403434608972538,0.0372575718747417,NS,PcB target,NA
209,GPR137B,321.20981151438,0.368599415168025,0.199348826538248,0.00404146208010704,0.0372813524468301,NS,PcB target,NA
210,TMEFF2,29.2675957353355,0.294340574398208,0.613825360731752,0.00404605094628746,0.0373027268602135,NS,PcB target,NA
211,GSN,996.987558813967,0.256119764601426,0.106039873151771,0.00412199608608073,0.037748564268514,NS,PcB target,NA
212,BMF,60.1436254795363,0.554263525359403,0.421863983911796,0.00427259566307578,0.0388676015444345,NS,PcB target,NA
